日期/时间,环境:场地室外空气干球温度[C](小时),热区:空间102:区平均气温[C](小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[kwh](小时),风机:风机电能[kwh](小时),VRF热泵:VRF热泵冷却电能[kwh](小时),VRF热泵:VRF热泵加热电能[kwh](小时)
 12/01  13:00:00,9.3125,17.07638046,48.03304763,572.6358299,-0.453747645,9.302096574,5.415881507,0,0,0
 12/01  14:00:00,9.75,17.29879307,45.83636708,572.506961,-0.452107831,9.267167026,5.415881507,0,0,0
 12/01  15:00:00,10.0875,17.44355178,44.09778929,581.2837689,-0.437763141,8.997510228,5.415881507,0,0,0
 12/01  16:00:00,10.2625,17.85354063,42.2331471,628.6714217,-0.406327487,8.447300775,5.415881507,0,0,0
 12/01  17:00:00,10.2375,17.65100361,41.27060913,615.317672,-0.412713245,8.554556533,5.415881507,0,0,0
 12/01  18:00:00,10.1375,17.07272185,40.46889415,539.3888213,-0.475172733,9.733830469,5.415881507,0,0,0
 12/01  19:00:00,9.975,16.57602779,39.84123624,465.1722893,-0.545211972,11.23078664,5.415881507,0,0,0
 12/01  20:00:00,9.7125,16.29975873,39.92956724,424.028254,-1.556060275,53.95175516,5.415881507,0,0,0
 12/01  21:00:00,9.4125,16.19269553,40.3995619,413.2675056,-1.574506405,54.95692585,5.415881507,0,0,0
 12/01  22:00:00,9.175,16.1178845,41.0948683,411.9451615,-1.583630066,55.45398688,5.415881507,0,0,0
 12/01  23:00:00,8.9125,16.04379152,42.06033463,411.782733,-1.590346593,55.81978872,5.415881507,0,0,0
 12/01  24:00:00,8.675,15.0404203,45.91651635,411.7649753,-1.667509684,59.99416203,0,0,0,0
 12/02  01:00:00,8.475,14.75495397,48.11034036,411.7617345,-0.757076896,17.07261342,0,0,0,0
 12/02  02:00:00,8.275,14.65750418,49.64914634,411.760624,-0.76762778,17.41444381,0,0,0,0
 12/02  03:00:00,8.075,14.56495676,51.00349178,411.7602244,-0.777678327,17.74466469,0,0,0,0
 12/02  04:00:00,7.8125,14.45778424,52.27848077,411.7600807,-0.789328694,18.13291951,0,0,0,0
 12/02  05:00:00,7.575,14.35277639,53.0593081,411.760029,-0.803572913,18.61526036,0,0,0,0
 12/02  06:00:00,7.3125,14.2471121,53.4380739,411.7600104,-0.818253663,19.12152019,0,0,0,0
 12/02  07:00:00,7.1375,14.15679633,53.49207789,411.7600037,-0.834105111,19.67800566,0,0,0,0
 12/02  08:00:00,7.0375,15.17914274,49.55773615,411.7600009,-0.762843471,17.31315616,5.415881507,0,0,0
 12/02  09:00:00,7.375,15.41190546,48.69238384,411.7600001,-0.711262049,15.64302689,5.415881507,0,0,0
 12/02  10:00:00,7.975,16.91452041,47.56922104,579.4923078,-0.580116989,12.18290394,5.415881507,0,0,0
 12/02  11:00:00,8.45,17.00169355,49.07058459,621.8005238,-0.501800475,10.26527015,5.415881507,0,0,0
 12/02  12:00:00,8.7875,17.10195429,48.59920886,616.7768399,-0.497284657,10.16845812,5.415881507,0,0,0
 12/02  13:00:00,8.9625,16.80657878,48.04190481,572.296552,-0.518659399,10.63203198,5.415881507,0,0,0
 12/02  14:00:00,9.1875,16.96950226,46.76135036,572.1577494,-0.521087573,10.68054051,5.415881507,0,0,0
 12/02  15:00:00,9.55,17.10982404,46.38884835,580.9032383,-0.502719466,10.28296309,5.415881507,0,0,0
 12/02  16:00:00,9.95,17.56880339,46.4822261,628.2227016,-0.4581619,9.392101722,5.415881507,0,0,0
 12/02  17:00:00,10.0375,17.39835787,47.62872513,614.8103888,-0.449014654,9.209824723,5.415881507,0,0,0
 12/02  18:00:00,9.875,16.81579606,48.38249728,538.9680845,-0.504694317,10.34132246,5.415881507,0,0,0
 12/02  19:00:00,9.675,16.30168168,48.93723905,464.9338002,-0.571435217,11.84895358,5.415881507,0,0,0
 12/02  20:00:00,9.475,16.03453852,49.3752683,423.9389578,-1.579805954,55.24558232,5.415881507,0,0,0
 12/02  21:00:00,9.3375,15.96198133,49.7752456,413.2479269,-1.595572059,56.1042961,5.415881507,0,0,0
 12/02  22:00:00,9.3,15.93548969,50.54596742,411.9417746,-1.598438873,56.26034819,5.415881507,0,0,0
 12/02  23:00:00,9.3,15.9237826,51.2465322,411.7822055,-1.598533717,56.26551031,5.415881507,0,0,0
 12/02  24:00:00,9.2375,14.92645491,54.95742649,411.7648535,-1.673663483,60.32425764,0,0,0,0
 12/03  01:00:00,9.075,14.64806966,55.82223672,411.7616961,-0.766961333,17.39299856,0,0,0,0
 12/03  02:00:00,8.875,14.55379256,55.93581211,411.7606116,-0.782140521,17.89284825,0,0,0,0
 12/03  03:00:00,8.675,14.46200414,55.90839455,411.7602204,-0.79752772,18.4095541,0,0,0,0
 12/03  04:00:00,8.475,14.37311068,56.03325546,411.7600794,-0.811763541,18.89651514,0,0,0,0
 12/03  05:00:00,8.2125,14.2711206,56.34766479,411.7600286,-0.826320385,19.40343894,0,0,0,0
 12/03  06:00:00,7.975,14.1724092,56.73203603,411.7600103,-0.841001428,19.9234382,0,0,0,0
 12/03  07:00:00,7.8375,14.09962602,57.19480176,411.7600037,-0.852643497,20.34220934,0,0,0,0
 12/03  08:00:00,7.675,15.14541548,54.04488791,411.7600009,-0.775309886,17.72648041,5.415881507,0,0,0
 12/03  09:00:00,7.6,15.31019885,54.06433609,411.7600001,-0.722783708,15.99374311,5.415881507,0,0,0
 12/03  10:00:00,7.475,16.66803988,52.47321572,579.3287394,-0.607479299,12.85211122,5.415881507,0,0,0
 12/03  11:00:00,7.3375,16.58631011,54.06830998,621.3874947,-0.551645324,11.37522684,5.415881507,0,0,0
 12/03  12:00:00,7.3,16.58016952,54.3414153,616.2942379,-0.560519948,11.57935518,5.415881507,0,0,0
 12/03  13:00:00,7.3625,16.22778898,55.24657494,571.8410838,-0.586456739,12.21462765,5.415881507,0,0,0
 12/03  14:00:00,7.525,16.36922742,55.07420115,571.7352963,-0.58738171,12.23286724,5.415881507,0,0,0
 12/03  15:00:00,7.725,16.47417603,55.50612788,580.4266781,-0.569477801,11.79353208,5.415881507,0,0,0
 12/03  16:00:00,7.8625,16.87961995,55.48705994,627.605603,-0.529168761,10.8669194,5.415881507,0,0,0
 12/03  17:00:00,7.9625,16.69874151,56.28864707,614.1354055,-0.525897055,10.78794536,5.415881507,0,0,0
 12/03  18:00:00,8,16.15058138,56.88764664,538.483524,-0.58022149,12.0711087,5.415881507,0,0,0
 12/03  19:00:00,8,15.69356009,56.93496292,464.6917852,-0.643543804,13.70342814,5.415881507,0,0,0
 12/03  20:00:00,8,15.47533607,56.58869341,423.8556047,-1.650546095,59.08863322,5.415881507,0,0,0
 12/03  21:00:00,8,15.43538023,56.17873465,413.2304282,-1.665030212,59.87164505,5.415881507,0,0,0
 12/03  22:00:00,8,15.41626124,55.85902033,411.9388073,-1.671564138,60.22401057,5.415881507,0,0,0
 12/03  23:00:00,8.0625,15.41454547,55.6912164,411.7817487,-1.675038868,60.41121381,5.415881507,0,0,0
 12/03  24:00:00,8.1,14.3280968,59.6094804,411.7647384,-1.759948884,64.90402338,0,0,0,0
 12/04  01:00:00,8.1,14.05760837,60.85810778,411.7616529,-0.856670451,20.48848694,0,0,0,0
 12/04  02:00:00,8.1,14.00921634,61.3243264,411.7605954,-0.865718679,20.81928851,0,0,0,0
 12/04  03:00:00,8.0375,13.95953253,61.50264735,411.7602145,-0.87377994,21.11708779,0,0,0,0
 12/04  04:00:00,7.9375,13.89729043,61.48835717,411.7600772,-0.884960279,21.53444464,0,0,0,0
 12/04  05:00:00,7.775,13.82375666,61.47999834,411.7600278,-0.896866134,21.98451117,0,0,0,0
 12/04  06:00:00,7.6375,13.75257143,61.48144932,411.76001,-0.909368545,22.46324639,0,0,0,0
 12/04  07:00:00,7.475,13.67745903,61.31914086,411.7600036,-0.922039435,22.95505451,0,0,0,0
 12/04  08:00:00,7.4,14.82165983,56.45053765,411.7600008,-0.84169737,20.01724133,5.415881507,0,0,0
 12/04  09:00:00,7.4625,15.04389435,55.37773012,411.7600001,-0.782598974,17.90772555,5.415881507,0,0,0
 12/04  10:00:00,7.75,16.50233613,53.08899236,579.6091597,-0.660431885,14.28973374,5.415881507,0,0,0
 12/04  11:00:00,8.275,16.59483323,54.65154413,622.0708475,-0.58335328,12.13309539,5.415881507,0,0,0
 12/04  12:00:00,9,16.78835476,55.03943659,617.0998682,-0.56569992,11.70482714,5.415881507,0,0,0
 12/04  13:00:00,9.8,16.65265245,56.04860988,572.6362476,-0.56192026,11.61463649,5.415881507,0,0,0
 12/04  14:00:00,10.5375,16.95144247,55.73843507,572.5006988,-0.53890639,11.08120187,5.415881507,0,0,0
 12/04  15:00:00,11.1125,17.16214372,55.39596498,581.2758893,-0.507236586,10.37966234,5.415881507,0,0,0
 12/04  16:00:00,11.425,17.6547042,53.66256337,628.6348597,-0.460361293,9.433131892,5.415881507,0,0,0
 12/04  17:00:00,11.4375,17.49062401,52.0919495,615.2584913,-0.460434703,9.429618099,5.415881507,0,0,0
 12/04  18:00:00,11.2125,16.87553628,50.0176633,539.3474722,-0.529605278,10.89108639,5.415881507,0,0,0
 12/04  19:00:00,10.9125,16.3491652,47.09010867,465.154963,-0.612261906,12.87500422,5.415881507,0,0,0
 12/04  20:00:00,10.55,16.03247475,44.23369644,424.0258679,-1.636959288,58.35233364,5.415881507,0,0,0
 12/04  21:00:00,10.15,15.89556464,41.7683054,413.2679971,-1.670409375,60.16157993,5.415881507,0,0,0
 12/04  22:00:00,9.8125,15.80379269,40.15718781,411.9453912,-1.689330652,61.17954149,5.415881507,0,0,0
 12/04  23:00:00,9.5125,15.72455317,39.06723186,411.7827883,-1.704098335,61.97087321,5.415881507,0,0,0
 12/04  24:00:00,9.2125,14.60345872,41.39180946,411.7650891,-1.794537124,66.70404844,0,0,0,0
 12/05  01:00:00,8.9125,14.23828595,42.24346919,411.7617487,-0.900207375,22.11226243,0,0,0,0
 12/05  02:00:00,8.55,14.09926974,42.33673383,411.760631,-0.920048832,22.8776643,0,0,0,0
 12/05  03:00:00,8.15,13.95949656,42.11429122,411.7602275,-0.940423155,23.68021415,0,0,0,0
 12/05  04:00:00,7.6875,13.80736324,41.38054125,411.7600819,-0.963192499,24.5967678,0,0,0,0
 12/05  05:00:00,7.1875,13.64185029,39.97463252,411.7600295,-0.990587201,25.72630083,0,0,0,0
 12/05  06:00:00,6.75,13.48712576,38.11278999,411.7600106,-1.019759766,26.96012503,0,0,0,0
 12/05  07:00:00,6.475,13.37254118,35.93004963,411.7600038,-1.045615564,28.08001657,0,0,0,0
 12/05  08:00:00,6.4625,14.55912509,30.60857427,411.7600009,-0.969907564,24.93358911,5.415881507,0,0,0
 12/05  09:00:00,6.8125,14.84362543,27.59242481,411.7600001,-0.913095572,22.60705185,5.415881507,0,0,0
 12/05  10:00:00,7.5625,16.41376659,25.70609261,579.5984403,-0.786952638,18.18540077,5.415881507,0,0,0
 12/05  11:00:00,8.5875,16.66364005,24.89267616,623.5532336,-0.699949555,15.30475274,5.415881507,0,0,0
 12/05  12:00:00,9.6875,16.96228061,22.80404227,618.7356742,-0.680197822,14.72650741,5.415881507,0,0,0
 12/05  13:00:00,10.475,16.83939953,20.82004864,574.1509512,-0.68346698,14.82262886,5.415881507,0,0,0
 12/05  14:00:00,10.6375,17.07555785,19.60140553,573.7939779,-0.663936904,14.26338066,5.415881507,0,0,0
 12/05  15:00:00,10.0375,17.0013189,19.74848396,582.4812868,-0.662339567,14.2162474,5.415881507,0,0,0
 12/05  16:00:00,8.95,17.18341564,21.75106191,631.3290603,-0.635163536,13.47457144,5.415881507,0,0,0
 12/05  17:00:00,7.625,16.61885744,24.94245916,617.1475417,-0.666221232,14.3372042,5.415881507,0,0,0
 12/05  18:00:00,6.35,15.68580621,28.02049377,539.8992828,-0.755626597,17.05151968,5.415881507,0,0,0
 12/05  19:00:00,5.3375,14.98367893,31.15258447,467.0439554,-0.83833701,19.83889201,5.415881507,0,0,0
 12/05  20:00:00,4.75,14.60522113,34.4546808,424.0725206,-1.852880453,69.71585751,5.415881507,0,0,0
 12/05  21:00:00,4.6625,14.53757684,37.5173665,413.2754981,-1.860039144,70.07627322,5.415881507,0,0,0
 12/05  22:00:00,4.8875,14.5641889,40.12489204,411.9465137,-1.849996449,69.57175268,5.415881507,0,0,0
 12/05  23:00:00,5.1875,14.61798107,41.48608958,411.782959,-1.839079789,69.02026999,5.415881507,0,0,0
 12/05  24:00:00,5.425,13.47445933,44.87362918,411.7650368,-1.925166361,73.21026198,0,0,0,0
 12/06  01:00:00,5.625,13.23880193,44.55529082,411.761738,-1.025087877,27.18801424,0,0,0,0
 12/06  02:00:00,5.7625,13.22564214,42.84276908,411.7606222,-1.03625484,27.6711034,0,0,0,0
 12/06  03:00:00,5.675,13.16889355,40.85756341,411.7602228,-1.052131552,28.36597017,0,0,0,0
 12/06  04:00:00,5.35,13.05123469,39.26167182,411.7600797,-1.074370765,29.35450552,0,0,0,0
 12/06  05:00:00,4.8875,12.89231792,38.13735969,411.7600285,-1.101305616,30.57465336,0,0,0,0
 12/06  06:00:00,4.3875,12.72178502,37.65836894,411.7600102,-1.128056415,31.81053881,0,0,0,0
 12/06  07:00:00,4.0125,12.57376009,37.69733164,411.7600036,-1.152053723,32.9390866,0,0,0,0
 12/06  08:00:00,3.775,13.72377595,34.84563531,411.7600008,-1.072791982,29.34510408,5.415881507,0,0,0
 12/06  09:00:00,3.95,14.01472877,33.94145982,411.7600001,-1.007954513,26.45602646,5.415881507,0,0,0
 12/06  10:00:00,4.5375,15.54898599,32.86825017,580.0714636,-0.87660897,21.34687534,5.415881507,0,0,0
 12/06  11:00:00,5.3,15.70923458,32.8794103,623.1216185,-0.795679111,18.34837285,5.415881507,0,0,0
 12/06  12:00:00,6.1625,15.97505681,30.55508001,618.2295967,-0.776955941,17.72309567,5.415881507,0,0,0
 12/06  13:00:00,7.125,15.92824748,27.62362937,573.6878484,-0.772528511,17.57687065,5.415881507,0,0,0
 12/06  14:00:00,8.25,16.36112584,24.557818,573.5103093,-0.745571718,16.70930045,5.415881507,0,0,0
 12/06  15:00:00,9.575,16.68843813,22.79514245,582.4900011,-0.717306868,15.82727072,5.415881507,0,0,0
 12/06  16:00:00,10.725,17.3441799,23.18080109,630.2674217,-0.653059398,13.97849977,5.415881507,0,0,0
 12/06  17:00:00,10.85,17.31060464,25.19120509,616.9976901,-0.607886394,12.75062511,5.415881507,0,0,0
 12/06  18:00:00,10.1375,16.57999342,27.33265743,540.5597916,-0.669275147,14.43635752,5.415881507,0,0,0
 12/06  19:00:00,8.9875,15.80538531,29.87581518,467.4200161,-0.755915053,17.05079163,5.415881507,0,0,0
 12/06  20:00:00,7.6875,15.22883162,32.35200259,424.2062065,-1.79081641,66.54164617,5.415881507,0,0,0
 12/06  21:00:00,6.5125,14.91389387,34.1115273,413.3029941,-1.828206603,68.46700402,5.415881507,0,0,0
 12/06  22:00:00,5.725,14.70838088,35.26097886,411.9508961,-1.851909843,69.66790653,5.415881507,0,0,0
 12/06  23:00:00,5.3125,14.59459958,36.03608502,411.7835897,-1.865910534,70.36979769,5.415881507,0,0,0
 12/06  24:00:00,5.2,13.35625657,39.54833346,411.7652767,-1.964265142,75.05136547,0,0,0,0
 12/07  01:00:00,5.2625,13.06503194,40.62313573,411.7617878,-1.068617855,29.09637402,0,0,0,0
 12/07  02:00:00,5.425,13.06004225,41.25715702,411.7606398,-1.072256483,29.25888496,0,0,0,0
 12/07  03:00:00,5.5,13.04554624,42.07983442,411.7602291,-1.073880338,29.33163161,0,0,0,0
 12/07  04:00:00,5.375,12.97992463,43.15418508,411.760082,-1.080767447,29.64120789,0,0,0,0
 12/07  05:00:00,5.1125,12.87659973,44.37155543,411.7600294,-1.092696174,30.18115339,0,0,0,0
 12/07  06:00:00,4.75,12.74936039,45.60379283,411.7600105,-1.106711377,30.82183703,0,0,0,0
 12/07  07:00:00,4.4125,12.62198942,46.33230746,411.7600038,-1.123903426,31.61662024,0,0,0,0
 12/07  08:00:00,4.2375,13.82811097,42.930173,411.7600009,-1.038212938,27.82721301,5.415881507,0,0,0
 12/07  09:00:00,4.95,14.22885918,42.44324373,411.7600001,-0.960406069,24.48429723,5.415881507,0,0,0
 12/07  10:00:00,6.3375,15.94888003,41.85882083,579.2926352,-0.804917967,18.82197874,5.415881507,0,0,0
 12/07  11:00:00,7.5875,16.26428961,42.7742457,622.8605232,-0.696943298,15.21528062,5.415881507,0,0,0
 12/07  12:00:00,8.625,16.5601334,40.46636937,617.9827755,-0.672224738,14.49842127,5.415881507,0,0,0
 12/07  13:00:00,9.5,16.52331268,36.81426254,573.4606224,-0.663932485,14.26265999,5.415881507,0,0,0
 12/07  14:00:00,10.3,16.82982931,32.27559008,573.2973047,-0.660834724,14.17435381,5.415881507,0,0,0
 12/07  15:00:00,11.1625,17.10791385,28.42978294,582.2212641,-0.64375015,13.70290171,5.415881507,0,0,0
 12/07  16:00:00,11.9375,17.89796038,26.07681969,629.7858439,-0.564157142,11.68723258,5.415881507,0,0,0
 12/07  17:00:00,12.0125,17.75067652,25.86021208,616.4935964,-0.554266518,11.4382776,5.415881507,0,0,0
 12/07  18:00:00,11.4625,16.96449867,26.23754219,540.2713952,-0.628697434,13.32044628,5.415881507,0,0,0
 12/07  19:00:00,10.6375,16.23929262,27.18505919,467.310769,-0.716564937,15.81685673,5.415881507,0,0,0
 12/07  20:00:00,9.675,15.73503971,28.39216452,424.1792644,-1.745127414,64.15001992,5.415881507,0,0,0
 12/07  21:00:00,8.7375,15.46765205,29.49296361,413.2988301,-1.778237297,65.88988097,5.415881507,0,0,0
 12/07  22:00:00,8.025,15.28272703,30.71300903,411.9503711,-1.797442109,66.88776328,5.415881507,0,0,0
 12/07  23:00:00,7.55,15.16131184,31.97947238,411.7835225,-1.808223364,67.44417836,5.415881507,0,0,0
 12/07  24:00:00,7.2125,13.95730242,35.33600042,411.7652745,-1.90075235,72.03512013,0,0,0,0
 12/08  01:00:00,6.975,13.59771364,36.96117012,411.7617963,-1.007179326,26.42322012,0,0,0,0
 12/08  02:00:00,6.775,13.5044822,38.20352098,411.7606453,-1.018193898,26.89209383,0,0,0,0
 12/08  03:00:00,6.5125,13.40345792,39.5588012,411.7602317,-1.028633588,27.34091315,0,0,0,0
 12/08  04:00:00,6.15,13.27503325,41.26735625,411.7600831,-1.041465589,27.89809753,0,0,0,0
 12/08  05:00:00,5.6875,13.12108869,42.95037531,411.7600298,-1.057285678,28.59330871,0,0,0,0
 12/08  06:00:00,5.1875,12.95323107,44.46110329,411.7600107,-1.076304898,29.44090631,0,0,0,0
 12/08  07:00:00,4.75,12.79682063,45.7315341,411.7600038,-1.095768104,30.32119179,0,0,0,0
 12/08  08:00:00,4.5375,13.97105739,42.75205738,411.7600009,-1.012410177,26.71513453,5.415881507,0,0,0
 12/08  09:00:00,4.5625,14.22517102,42.0112207,411.7600001,-0.946285941,23.91350338,5.415881507,0,0,0
 12/08  10:00:00,4.975,15.69697367,40.35348985,579.7465363,-0.824676356,19.4678388,5.415881507,0,0,0
 12/08  11:00:00,5.7625,15.84936783,40.61595853,622.4183422,-0.746369458,16.73181466,5.415881507,0,0,0
 12/08  12:00:00,6.85,16.15080065,38.93984106,617.5356251,-0.724268018,16.04224525,5.415881507,0,0,0
 12/08  13:00:00,7.9875,16.09144745,36.7795624,573.1151785,-0.723133395,16.00743928,5.415881507,0,0,0
 12/08  14:00:00,9.0875,16.50742023,33.62933514,573.0178452,-0.697635363,15.24014869,5.415881507,0,0,0
 12/08  15:00:00,9.9375,16.81180552,30.8224393,581.8951458,-0.662955228,14.23397391,5.415881507,0,0,0
 12/08  16:00:00,10.3875,17.30350711,28.81225165,629.4548231,-0.62489025,13.20243227,5.415881507,0,0,0
 12/08  17:00:00,10.5,17.17861853,27.91528723,616.1721336,-0.614641943,12.92699496,5.415881507,0,0,0
 12/08  18:00:00,10.375,16.58971718,27.53928953,540.034508,-0.674261758,14.57334039,5.415881507,0,0,0
 12/08  19:00:00,10.05,16.04260722,27.88836573,467.1952442,-0.743805653,16.65892755,5.415881507,0,0,0
 12/08  20:00:00,9.525,15.65805763,28.79631072,424.1458399,-1.760864627,64.979561,5.415881507,0,0,0
 12/08  21:00:00,8.925,15.47446033,30.45846034,413.2927145,-1.782667935,66.12106814,5.415881507,0,0,0
 12/08  22:00:00,8.325,15.31841919,32.33913456,411.9494322,-1.794402698,66.73048063,5.415881507,0,0,0
 12/08  23:00:00,7.7875,15.18206038,33.9278012,411.7833813,-1.805222785,67.28960508,5.415881507,0,0,0
 12/08  24:00:00,7.35,13.94137427,38.10663518,411.7652412,-1.900251342,72.00885282,0,0,0,0
 12/09  01:00:00,6.8875,13.51363909,40.8252819,411.7617858,-1.010383314,26.5595301,0,0,0,0
 12/09  02:00:00,6.45,13.34758874,42.7887648,411.7606413,-1.029043868,27.35878532,0,0,0,0
 12/09  03:00:00,5.9875,13.18660865,44.9011705,411.7602301,-1.045031516,28.0541154,0,0,0,0
 12/09  04:00:00,5.4875,13.01535139,46.95734453,411.7600825,-1.062918775,28.84298524,0,0,0,0
 12/09  05:00:00,4.9875,12.84494663,48.75190053,411.7600295,-1.081463357,29.67292385,0,0,0,0
 12/09  06:00:00,4.4875,12.6736648,50.16691832,411.7600105,-1.101732047,30.59372458,0,0,0,0
 12/09  07:00:00,4.1125,12.52694479,51.05571411,411.7600038,-1.122138504,31.53466921,0,0,0,0
 12/09  08:00:00,3.9375,13.70816107,47.01085093,411.7600009,-1.040148808,27.90765116,5.415881507,0,0,0
 12/09  09:00:00,4.15,14.02081079,45.26475064,411.7600001,-0.973093046,25.00076339,5.415881507,0,0,0
 12/09  10:00:00,4.925,15.59546831,42.3398864,579.2471433,-0.841563137,20.07738912,5.415881507,0,0,0
 12/09  11:00:00,6.2375,15.90696473,41.47415149,622.8085298,-0.746873122,16.74704282,5.415881507,0,0,0
 12/09  12:00:00,7.8,16.32150937,38.30460292,618.0366444,-0.715300578,15.76821498,5.415881507,0,0,0
 12/09  13:00:00,9.525,16.41252948,34.28037456,573.6647243,-0.704436702,15.43905407,5.415881507,0,0,0
 12/09  14:00:00,11.2,17.08557229,29.55602416,573.5755838,-0.651274628,13.92048643,5.415881507,0,0,0
 12/09  15:00:00,12.55,17.80267528,26.36099781,582.4238768,-0.572458089,11.87223035,5.415881507,0,0,0
 12/09  16:00:00,13.375,18.45801322,26.3547553,630.024541,-0.508388597,10.41353927,5.415881507,0,0,0
 12/09  17:00:00,13.2875,18.26937262,29.02099273,616.7215621,-0.491283963,10.04525082,5.415881507,0,0,0
 12/09  18:00:00,12.225,17.37086289,32.5296817,540.3466107,-0.552901811,11.42601869,5.415881507,0,0,0
 12/09  19:00:00,10.575,16.27970027,36.73308683,467.312082,-0.663610087,14.27702937,5.415881507,0,0,0
 12/09  20:00:00,8.5875,15.50009774,40.21471455,424.1628084,-1.717922315,62.70489858,5.415881507,0,0,0
 12/09  21:00:00,6.675,14.99782498,42.0925992,413.2912488,-1.778454798,65.89962075,5.415881507,0,0,0
 12/09  22:00:00,5.125,14.6177989,42.98729922,411.9484124,-1.824151251,68.2592523,5.415881507,0,0,0
 12/09  23:00:00,3.975,14.33511652,43.04728572,411.7831225,-1.861801417,70.16330873,5.415881507,0,0,0
 12/09  24:00:00,3.1625,12.88644687,46.39381116,411.7651366,-1.988472464,76.14041981,0,0,0,0
 12/10  01:00:00,2.65,12.42417833,46.74885739,411.7617276,-1.120165714,31.44389477,0,0,0,0
 12/10  02:00:00,2.3125,12.2689808,46.41574638,411.7606131,-1.147814095,32.73851789,0,0,0,0
 12/10  03:00:00,2.075,12.14452227,46.27290066,411.7602175,-1.170515809,33.8198228,0,0,0,0
 12/10  04:00:00,1.875,12.03713688,46.30329566,411.7600771,-1.18930481,34.72680308,0,0,0,0
 12/10  05:00:00,1.7375,11.94774686,46.56426299,411.7600273,-1.205368387,35.51041626,0,0,0,0
 12/10  06:00:00,1.575,11.85552858,47.04445326,411.7600097,-1.219729627,36.21748446,0,0,0,0
 12/10  07:00:00,1.4375,11.76436651,47.26593997,411.7600034,-1.236027214,37.02658507,0,0,0,0
 12/10  08:00:00,1.4,12.84444052,43.63279194,411.7600008,-1.159789535,33.35166777,5.415881507,0,0,0
 12/10  09:00:00,2.025,13.20634147,42.30589501,411.7600001,-1.095117815,30.29235236,5.415881507,0,0,0
 12/10  10:00:00,3.3375,15.05298211,40.1806492,579.1633436,-0.933588791,23.57818491,5.415881507,0,0,0
 12/10  11:00:00,4.8375,15.47341445,40.59171803,622.603182,-0.813458757,18.95560778,5.415881507,0,0,0
 12/10  12:00:00,6.3375,15.89312008,38.74283118,617.7813453,-0.775536161,17.67802482,5.415881507,0,0,0
 12/10  13:00:00,7.9,15.97667579,36.14245258,573.3766635,-0.754647987,16.99525574,5.415881507,0,0,0
 12/10  14:00:00,9.5,16.47659394,32.54769362,573.3266834,-0.725700429,16.08744455,5.415881507,0,0,0
 12/10  15:00:00,11.1,16.94345008,29.75102227,582.3416146,-0.684259663,14.84597791,5.415881507,0,0,0
 12/10  16:00:00,12.3875,17.82753417,29.04224267,630.0136987,-0.598329737,12.53117166,5.415881507,0,0,0
 12/10  17:00:00,12.55,17.79806184,30.22701957,616.6981894,-0.558315388,11.52931067,5.415881507,0,0,0
 12/10  18:00:00,11.65,16.96090275,31.79864926,540.3547959,-0.619932857,13.08871853,5.415881507,0,0,0
 12/10  19:00:00,10.2,16.04430243,34.01470389,467.3202536,-0.723257968,16.02824352,5.415881507,0,0,0
 12/10  20:00:00,8.5375,15.35508332,36.06012706,424.1685855,-1.772303768,65.57574151,5.415881507,0,0,0
 12/10  21:00:00,6.8375,14.90095924,37.70433906,413.2938541,-1.826989017,68.40353762,5.415881507,0,0,0
 12/10  22:00:00,5.325,14.52465911,38.9232138,411.9490127,-1.870715076,70.60750884,5.415881507,0,0,0
 12/10  23:00:00,4.175,14.23745496,39.81346112,411.7832307,-1.906246927,72.35692693,5.415881507,0,0,0
 12/10  24:00:00,3.3,12.74472577,43.96207235,411.7651674,-2.032205475,78.08646358,0,0,0,0
 12/11  01:00:00,2.5625,12.22036354,45.40180456,411.7617396,-1.167970913,33.69898628,0,0,0,0
 12/11  02:00:00,1.9875,12.00153109,46.13993027,411.7606175,-1.20077016,35.28599186,0,0,0,0
 12/11  03:00:00,1.55,11.82782162,46.59385816,411.7602189,-1.227022388,36.57898786,0,0,0,0
 12/11  04:00:00,1.15,11.66867259,46.83395476,411.7600775,-1.251319717,37.79270346,0,0,0,0
 12/11  05:00:00,0.75,11.50822324,46.76741445,411.7600274,-1.276800369,39.08182616,0,0,0,0
 12/11  06:00:00,0.475,11.37560083,46.1870939,411.7600097,-1.301672406,40.35488515,0,0,0,0
 12/11  07:00:00,0.275,11.26637906,45.32058479,411.7600034,-1.323204767,41.46835444,0,0,0,0
 12/11  08:00:00,0.1375,12.2663532,40.8461736,411.7600008,-1.257816953,38.15015069,5.415881507,0,0,0
 12/11  09:00:00,1.5375,12.80148429,39.11824385,411.7600001,-1.187686945,34.6534834,5.415881507,0,0,0
 12/11  10:00:00,3.9,14.9963199,38.06858488,577.1278514,-0.982084254,25.57771031,5.415881507,0,0,0
 12/11  11:00:00,5.675,15.56358189,39.7271259,622.5906333,-0.82927778,19.50790685,5.415881507,0,0,0
 12/11  12:00:00,6.7,15.8595628,37.97484659,617.6872553,-0.799423021,18.47459304,5.415881507,0,0,0
 12/11  13:00:00,7.4375,15.70700515,34.77995578,573.2048805,-0.811876235,18.9040639,5.415881507,0,0,0
